Who was the director of Wings of Destiny?	Insufficient evidence
Who was the director of The Show?	Insufficient evidence
Who was the director of Local Ad?	Insufficient evidence
Who was the director of Champion?	Insufficient evidence
Who was the director of Nelson?	Insufficient evidence
Who was the director of Le tue mani sul mio corpo?	Insufficient evidence
Who was the director of Faith?	Insufficient evidence
Who was the director of Redemption?	Insufficient evidence
Who was the director of Don?	Insufficient evidence
Who was the director of On the Run?	Insufficient evidence
Who was the director of Sky West and Crooked?	Insufficient evidence
Who was the director of Inspector Pink Dragon?	Insufficient evidence
Who was the director of Little Malcolm?	Insufficient evidence
Who was the director of Rang Milanti?	Insufficient evidence
Who was the director of The Illusionist?	Insufficient evidence
Who was the director of The Affair?	Insufficient evidence
Who was the director of Weekend War?	Insufficient evidence
Who was the director of Nightmare?	Insufficient evidence
Who was the director of Fix?	Insufficient evidence
Who was the director of The Return?	Insufficient evidence
Who was the director of Trust?	Insufficient evidence
Who was the director of The Plan?	Insufficient evidence
Who was the director of August?	Insufficient evidence
Who was the director of Protagonist?	Insufficient evidence
Who was the director of The Cost?	Insufficient evidence
Who was the director of Seek?	Insufficient evidence
Who was the director of Grand Slam?	Insufficient evidence
Who was the director of Hustle?	Insufficient evidence
Who was the director of The Wicked?	Insufficient evidence
Who was the director of Beating Heart?	Insufficient evidence
Who was the director of Variety?	Insufficient evidence
Who was the director of Falling in Love?	Insufficient evidence
Who was the director of Nelson?	Insufficient evidence
Who was the director of The Intended?	Insufficient evidence
Who was the director of My Sister, My Sitter?	Insufficient evidence
Who was the director of Bread?	Insufficient evidence
Who was the director of Nuclear Strike?	Insufficient evidence
Who was the director of The Night Riders?	Insufficient evidence
Who was the director of K-9000?	Insufficient evidence
Who was the director of You and I?	Insufficient evidence
Who was the director of Breath?	Insufficient evidence
Who was the director of Fighter?	Insufficient evidence
Who was the director of We Shall See?	Insufficient evidence
Who was the director of A Slave of Fashion?	Insufficient evidence
Who was the director of A New World?	Insufficient evidence
Who was the director of Evidence?	Insufficient evidence
Who was the director of Listening?	Insufficient evidence
Who was the director of In My Life?	Insufficient evidence
Who was the director of La cruz?	Insufficient evidence
Who was the director of Three of a Kind?	Insufficient evidence
Who was the director of Say It Again?	Insufficient evidence
Who was the director of Submission?	Insufficient evidence
Who was the director of Desirable?	Insufficient evidence
Who was the director of Wherever You Are?	Insufficient evidence
Who was the director of Deep Breath?	Insufficient evidence
Who was the director of The Guard?	Insufficient evidence
Who was the director of Low Life?	Insufficient evidence
Who was the director of Up in the Air?	Insufficient evidence
Who was the director of The Answer?	Insufficient evidence
Who was the director of Run for Money?	Insufficient evidence
Who was the director of St. Patrick's Day?	Insufficient evidence
Who was the director of The Oath?	Insufficient evidence
Who was the director of Busted?	Insufficient evidence
Who was the director of The Movies?	Insufficient evidence
Who was the director of 15 Maiden Lane?	Insufficient evidence
Who was the director of Normal?	Insufficient evidence
Who was the director of The Love Nest?	Insufficient evidence
Who was the director of The Runner?	Insufficient evidence
Who was the director of The Resolve?	Insufficient evidence
Who was the director of The Missing Star?	Insufficient evidence
Who was the director of Christian?	Insufficient evidence
Who was the director of Out?	Insufficient evidence
Who was the director of Pilot?	Insufficient evidence
Who was the director of The Letter?	Insufficient evidence
Who was the director of Face?	Insufficient evidence
Who was the director of Black and White?	Insufficient evidence
Who was the director of Stuff?	Insufficient evidence
Who was the director of Confession?	Insufficient evidence
Who was the director of While There is Still Time?	Insufficient evidence
Who was the director of Take a Chance?	Insufficient evidence
Who was the director of Den store gavtyv?	Insufficient evidence
Who was the director of Whitney?	Insufficient evidence
Who was the director of The Night Has Eyes?	Insufficient evidence
Who was the director of Too Much (Little) Love?	Insufficient evidence
Who was the director of Hitlerjunge Quex?	Insufficient evidence
Who was the director of The Great Outdoors?	Insufficient evidence
Who was the director of Skinner's Dress Suit?	Insufficient evidence
Who was the director of Riders of the Purple Sage?	Insufficient evidence
Who was the director of The Physician?	Insufficient evidence
Who was the director of Gentleman's Intermission?	Insufficient evidence
Who was the director of El Último perro?	Insufficient evidence
Who was the director of Holi?	Insufficient evidence
Who was the director of Delivering?	Insufficient evidence
Who was the director of Christmas Comes But Once a Year?	Insufficient evidence
Who was the director of Super Star?	Insufficient evidence
Who was the director of Mother?	Insufficient evidence
Who was the director of Mary?	Insufficient evidence
Who was the director of Student?	Insufficient evidence
Who was the director of Revenge?	Insufficient evidence
Who was the director of Eva?	Insufficient evidence
Who was the director of Lovely?	Insufficient evidence
Who was the director of Easy Money?	Insufficient evidence
Who was the director of The East is Red?	Insufficient evidence
Who was the director of Beggar on Horseback?	Insufficient evidence
Who was the director of The Delivery?	Insufficient evidence
Who was the director of Las Vegas?	Insufficient evidence
Who was the director of Two Women?	Insufficient evidence
Who was the director of By Design?	Insufficient evidence
Who was the director of Sagar Sangamey?	Insufficient evidence
Who was the director of The Guru?	Insufficient evidence
Who was the director of Late Last Night?	Insufficient evidence
Who was the director of Love Don't Cost a Thing?	Insufficient evidence
Who was the director of Click?	Insufficient evidence
Who was the director of Say My Name?	Insufficient evidence
Who was the director of P?	Insufficient evidence
Who was the director of The Butterfly?	Insufficient evidence
Who was the director of The Cottage?	Insufficient evidence
Who was the director of Goodbye?	Insufficient evidence
Who was the director of Green Hell?	Insufficient evidence
Who was the director of Sacrifice?	Insufficient evidence
Who was the director of Women Who Work?	Insufficient evidence
Who was the director of Weight Loss?	Insufficient evidence
Who was the director of Sun?	Insufficient evidence
Who was the director of Hollywood?	Insufficient evidence
Who was the director of Trail?	Insufficient evidence
Who was the director of The Bat?	Insufficient evidence
Who was the director of Crime Zone?	Insufficient evidence
Who was the director of Another Life?	Insufficient evidence
Who was the director of The Promotion?	Insufficient evidence
Who was the director of Basement?	Insufficient evidence
Who was the director of Sunday?	Insufficient evidence
Who was the director of Trojan Eddie?	Insufficient evidence
Who was the director of The Reader?	Insufficient evidence
Who was the director of My House?	Insufficient evidence
Who was the director of The Good News?	Insufficient evidence
Who was the director of Mute?	Insufficient evidence
Who was the director of The Ancestor?	Insufficient evidence
Who was the director of The Well?	Insufficient evidence
Who was the director of Parking?	Insufficient evidence
Who was the director of Day Off?	Insufficient evidence
Who was the director of Fear?	Insufficient evidence
Who was the director of Framed?	Insufficient evidence
Who was the director of The Bad Bunch?	Insufficient evidence
Who was the director of Prag?	Insufficient evidence
Who was the director of Det var paa Rundetaarn?	Insufficient evidence
Who was the director of Detective?	Insufficient evidence
Who was the director of The Fossil?	Insufficient evidence
Who was the director of Voices?	Insufficient evidence
Who was the director of A Self-Made Failure?	Insufficient evidence
Who was the director of The Wedding?	Insufficient evidence
Who was the director of The Barrier?	Insufficient evidence
Who was the director of Singapore?	Insufficient evidence
Who was the director of I Do?	Insufficient evidence
Who was the director of Small Town?	Insufficient evidence
Who was the director of Ginger?	Insufficient evidence
Who was the director of The Canadian?	Insufficient evidence
Who was the director of Destiny?	Insufficient evidence
Who was the director of Sacrifice?	Insufficient evidence
Who was the director of Pip?	Insufficient evidence
Who was the director of The Stranger?	Insufficient evidence
Who was the director of Flying?	Insufficient evidence
Who was the director of Action?	Insufficient evidence
Who was the director of Marriages?	Insufficient evidence
Who was the director of Empire?	Insufficient evidence
Who was the director of Noise?	Insufficient evidence
Who was the director of Family Tree?	Insufficient evidence
Who was the director of Shapes?	Insufficient evidence
Who was the director of Ready?	Insufficient evidence
Who was the director of Boys?	Insufficient evidence
Who was the director of Sold?	Insufficient evidence
Who was the director of The Lawyer?	Insufficient evidence
Who was the director of Berlin?	Insufficient evidence
Who was the director of A New Day?	Insufficient evidence
Who was the director of Hotel?	Insufficient evidence
Who was the director of To Spring?	Insufficient evidence
Who was the director of The Billionaire?	Insufficient evidence
Who was the director of Job Fair?	Insufficient evidence
Who was the director of Way Out?	Insufficient evidence
Who was the director of Broadway Jones?	Insufficient evidence
Who was the director of Framed?	Insufficient evidence
Who was the director of Abel?	Insufficient evidence
Who was the director of The Buster Keaton Story?	Insufficient evidence
Who was the director of Emergency Landing?	Insufficient evidence
Who was the director of The Moment?	Insufficient evidence
Who was the director of L'ultima chance?	Insufficient evidence
Who was the director of Phoenix?	Insufficient evidence
Who was the director of Echo?	Insufficient evidence
Who was the director of Ji?	Insufficient evidence
Who was the director of Genesis?	Insufficient evidence
Who was the director of Tomorrow Is Yesterday?	Insufficient evidence
Who was the director of The Trap?	Insufficient evidence
Who was the director of Sunday?	Insufficient evidence
Who was the director of Party?	Insufficient evidence
Who was the director of Independence Day UK?	Insufficient evidence
Who was the director of Rainbow?	Insufficient evidence
Who was the director of Mist in the Valley?	Insufficient evidence
Who was the director of Pedar?	Insufficient evidence
Who was the director of Mother and Child?	Insufficient evidence
Who was the director of The Trap?	Insufficient evidence
Who was the director of Normal?	Insufficient evidence
Who was the director of Birthday?	Insufficient evidence
Who was the director of Barricade?	Insufficient evidence
Who was the director of Our Time?	Insufficient evidence
Who was the director of 15?	Insufficient evidence
Who was the director of Shiva?	Insufficient evidence
Who was the director of Public Opinion?	Insufficient evidence
Who was the director of Jack?	Insufficient evidence
Who was the director of Break Up?	Insufficient evidence
Who was the director of The Band?	Insufficient evidence
Who was the director of Hungry?	Insufficient evidence
Who was the director of Only You?	Insufficient evidence
Who was the director of Pilot?	Insufficient evidence
Who was the director of The Confession?	Insufficient evidence
Who was the director of Song of Nevada?	Insufficient evidence
Who was the director of Marked for Murder?	Insufficient evidence
Who was the director of Rebellion?	Insufficient evidence
Who was the director of Lakshmana Rekha?	Insufficient evidence
Who was the director of Enclosure?	Insufficient evidence
Who was the director of The Ogre?	Insufficient evidence
Who was the director of The Delta?	Insufficient evidence
Who was the director of Another Toothpick?	Insufficient evidence
Who was the director of My Past?	Insufficient evidence
Who was the director of Isolation?	Insufficient evidence
Who was the director of Stronger Than Desire?	Insufficient evidence
Who was the director of Day by Day?	Insufficient evidence
Who was the director of The Jacket?	Insufficient evidence
Who was the director of The Debt?	Insufficient evidence
Who was the director of Heaven?	Insufficient evidence
Who was the director of Amy?	Insufficient evidence
Who was the director of Irresistible?	Insufficient evidence
Who was the director of Sanguinarium?	Insufficient evidence
Who was the director of The Plague?	Insufficient evidence
Who was the director of The Day?	Insufficient evidence
Who was the director of Devotion?	Insufficient evidence
Who was the director of Pilot?	Insufficient evidence
Who was the director of Atlantic?	Insufficient evidence
Who was the director of The Girl?	Insufficient evidence
Who was the director of Le Guérisseur?	Insufficient evidence
Who was the director of The Brotherhood?	Insufficient evidence
Who was the director of Terry?	Insufficient evidence
Who was the director of Forever?	Insufficient evidence
Who was the director of Compass?	Insufficient evidence
Who was the director of The Ghost?	Insufficient evidence
Who was the director of The Photo?	Insufficient evidence
Who was the director of Open House?	Insufficient evidence
Who was the director of Premiere?	Insufficient evidence
Who was the director of The Forest?	Insufficient evidence
Who was the director of Mac?	Insufficient evidence
Who was the director of Hotel Noir?	Insufficient evidence
Who was the director of Side by Side?	Insufficient evidence
Who was the director of Final?	Insufficient evidence
Who was the director of Bingo?	Insufficient evidence
Who was the director of The Hand?	Insufficient evidence
Who was the director of Head?	Insufficient evidence
Who was the director of Rocky?	Insufficient evidence
Who was the director of Never Look Back?	Insufficient evidence
Who was the director of Big Dreams Little Tokyo?	Insufficient evidence
Who was the director of Hilde Warren und der Tod?	Insufficient evidence
Who was the director of Plastic?	Insufficient evidence
Who was the director of Chemistry?	Insufficient evidence
Who was the director of Crash 'n' Burn?	Insufficient evidence
Who was the director of Going Places?	Insufficient evidence
Who was the director of Monday?	Insufficient evidence
Who was the director of Interview?	Insufficient evidence
Who was the director of First Love?	Insufficient evidence
Who was the director of Free Love?	Insufficient evidence
Who was the director of The Rebel?	Insufficient evidence
Who was the director of Invasion?	Insufficient evidence
Who was the director of Puzzle?	Insufficient evidence
Who was the director of One Night?	Insufficient evidence
Who was the director of The Ragman's Daughter?	Insufficient evidence
Who was the director of Hell on Wheels?	Insufficient evidence
Who was the director of An Event?	Insufficient evidence
Who was the director of The Con?	Insufficient evidence
Who was the director of London?	Insufficient evidence
Who was the director of The Land?	Insufficient evidence
Who was the director of The Exchange?	Insufficient evidence
Who was the director of 2002?	Insufficient evidence
Who was the director of New Mexico?	Insufficient evidence
Who was the director of Geordie?	Insufficient evidence
Who was the director of Stupid, But Brave?	Insufficient evidence
Who was the director of Century?	Insufficient evidence
Who was the director of Young People?	Insufficient evidence
Who was the director of Crave?	Insufficient evidence
Who was the director of The Spider?	Insufficient evidence
Who was the director of Careers?	Insufficient evidence
Who was the director of A Place to Go?	Insufficient evidence
Who was the director of The Kiss?	Insufficient evidence
Who was the director of Indizienbeweis?	Insufficient evidence
Who was the director of News Night 2.0?	Insufficient evidence
Who was the director of The Alliance?	Insufficient evidence
Who was the director of Pump?	Insufficient evidence
Who was the director of The Vineyard?	Insufficient evidence
Who was the director of The Rebel?	Insufficient evidence
Who was the director of Marie?	Insufficient evidence
Who was the director of Destiny?	Insufficient evidence
Who was the director of Providence?	Insufficient evidence
Who was the director of The Eternal?	Insufficient evidence
Who was the director of Career?	Insufficient evidence
Who was the director of The Long Memory?	Insufficient evidence
Who was the director of Beneath?	Insufficient evidence
Who was the director of Barabbas?	Insufficient evidence
Who was the director of The President?	Insufficient evidence
Who was the director of Glass?	Insufficient evidence
Who was the director of Changes?	Insufficient evidence
Who was the director of The City?	Insufficient evidence
Who was the director of Anna Christie?	Insufficient evidence
Who was the director of Go Now?	Insufficient evidence
Who was the director of North of Hudson Bay?	Insufficient evidence
Who was the director of Accident?	Insufficient evidence
Who was the director of Under Heavy Fire?	Insufficient evidence
Who was the director of Chance?	Insufficient evidence
Who was the director of Daddy?	Insufficient evidence
Who was the director of The Brat?	Insufficient evidence
Who was the director of Experience?	Insufficient evidence
Who was the director of On Tour?	Insufficient evidence
Who was the director of Some Like It Hot?	Insufficient evidence
Who was the director of Victory?	Insufficient evidence
Who was the director of Fingers?	Insufficient evidence
Who was the director of The Gift?	Insufficient evidence
Who was the director of The Girl in Mourning?	Insufficient evidence
Who was the director of Swamp Woman?	Insufficient evidence
Who was the director of Ned?	Insufficient evidence
Who was the director of Make a Wish?	Insufficient evidence
Who was the director of Love Story?	Insufficient evidence
Who was the director of The Mirror?	Insufficient evidence
Who was the director of Liam?	Insufficient evidence
Who was the director of My Man?	Insufficient evidence
Who was the director of Johnny?	Insufficient evidence
Who was the director of First Love?	Insufficient evidence
Who was the director of Sam?	Insufficient evidence
Who was the director of Target?	Insufficient evidence
Who was the director of Georgia?	Insufficient evidence
Who was the director of Contract?	Insufficient evidence
Who was the director of Two?	Insufficient evidence
Who was the director of Secrets?	Insufficient evidence
Who was the director of The Pocket-knife?	Insufficient evidence
Who was the director of Cell Phone?	Insufficient evidence
Who was the director of Manhattan?	Insufficient evidence
Who was the director of Lan?	Insufficient evidence
Who was the director of Crisis?	Insufficient evidence
Who was the director of Burning Man?	Insufficient evidence
Who was the director of Sunny?	Insufficient evidence
Who was the director of Tested?	Insufficient evidence
Who was the director of Tears?	Insufficient evidence
Who was the director of Visitors?	Insufficient evidence
Who was the director of The Husband?	Insufficient evidence
Who was the director of Come Undone?	Insufficient evidence
Who was the director of September?	Insufficient evidence
Who was the director of Lost?	Insufficient evidence
Who was the director of Reducing?	Insufficient evidence
Who was the director of Beautiful Ohio?	Insufficient evidence
Who was the director of Il Boss?	Insufficient evidence
Who was the director of Premi?	Insufficient evidence
Who was the director of Turning the Tables?	Insufficient evidence
Who was the director of Gone?	Insufficient evidence
Who was the director of Overnight Delivery?	Insufficient evidence
Who was the director of Mata?	Insufficient evidence
Who was the director of Nazrana?	Insufficient evidence
Who was the director of 100?	Insufficient evidence
Who was the director of Vanity?	Insufficient evidence
Who was the director of Early Spring?	Insufficient evidence
Who was the director of Election?	Insufficient evidence
Who was the director of Run?	Insufficient evidence
Who was the director of Detective?	Insufficient evidence
Who was the director of Mypods and Boomsticks?	Insufficient evidence
Who was the director of Gada Meilin?	Insufficient evidence
Who was the director of Masks?	Insufficient evidence
Who was the director of The Houseguest and My Mother?	Insufficient evidence
Who was the director of La gorilla?	Insufficient evidence
Who was the director of Charlotte?	Insufficient evidence
Who was the director of The Tough?	Insufficient evidence
Who was the director of Che?	Insufficient evidence
Who was the director of Go Further?	Insufficient evidence
Who was the director of The Key?	Insufficient evidence
Who was the director of The Stranger?	Insufficient evidence
Who was the director of Technological Threat?	Insufficient evidence
Who was the director of Nurse?	Insufficient evidence
Who was the director of The Man with the Twisted Lip?	Insufficient evidence
Who was the director of Country Life?	Insufficient evidence
Who was the director of Desire?	Insufficient evidence
Who was the director of Blake?	Insufficient evidence
Who was the director of Home?	Insufficient evidence
Who was the director of Allen?	Insufficient evidence
Who was the director of Transit?	Insufficient evidence
Who was the director of Pilgrimage?	Insufficient evidence
Who was the director of Guns?	Insufficient evidence
Who was the director of Number One?	Insufficient evidence
Who was the director of Too Late?	Insufficient evidence
Who was the director of Man of the Year?	Insufficient evidence
Who was the director of The First Man?	Insufficient evidence
Who was the director of Superstar?	Insufficient evidence
Who was the director of English?	Insufficient evidence
Who was the director of Live?	Insufficient evidence
Who was the director of Richard?	Insufficient evidence
Who was the director of Not Quite Paradise?	Insufficient evidence
Who was the director of Makeover?	Insufficient evidence
Who was the director of Katherine?	Insufficient evidence
Who was the director of The Vision?	Insufficient evidence
Who was the director of Backstage?	Insufficient evidence
Who was the director of Love Song?	Insufficient evidence
Who was the director of Visa?	Insufficient evidence
Who was the director of Aba?	Insufficient evidence
Who was the director of The Mystery Man?	Insufficient evidence
Who was the director of Party?	Insufficient evidence
Who was the director of The Secret Call?	Insufficient evidence
Who was the director of Forgive?	Insufficient evidence
Who was the director of Happiness?	Insufficient evidence
Who was the director of Mother?	Insufficient evidence
Who was the director of The Wolf?	Insufficient evidence
Who was the director of The Gamesters of Triskelion?	Insufficient evidence
Who was the director of Style?	Insufficient evidence
Who was the director of Italy?	Insufficient evidence
Who was the director of Fire?	Insufficient evidence
Who was the director of Mates?	Insufficient evidence
Who was the director of Apartment?	Insufficient evidence
Who was the director of Outing Riley?	Insufficient evidence
Who was the director of Bedroom?	Insufficient evidence
Who was the director of The Valley?	Insufficient evidence
Who was the director of Per amare Ofelia?	Insufficient evidence
Who was the director of The Hole?	Insufficient evidence
Who was the director of The Loudwater Mystery?	Insufficient evidence
Who was the director of Poor Boy's Game?	Insufficient evidence
Who was the director of Tickets?	Insufficient evidence
Who was the director of We Are Both?	Insufficient evidence
Who was the director of Le cousin?	Insufficient evidence
Who was the director of China?	Insufficient evidence
Who was the director of First Person?	Insufficient evidence
Who was the director of Us?	Insufficient evidence
Who was the director of You and Me?	Insufficient evidence
Who was the director of Conspiracy?	Insufficient evidence
Who was the director of Comedy of Power?	Insufficient evidence
Who was the director of Pilot?	Insufficient evidence
Who was the director of The Assassin?	Insufficient evidence
Who was the director of Special?	Insufficient evidence
Who was the director of The Telling?	Insufficient evidence
Who was the director of Pilot?	Insufficient evidence
Who was the director of Time Out?	Insufficient evidence
Who was the director of The Red Squirrel?	Insufficient evidence
Who was the director of Mother?	Insufficient evidence
Who was the director of Warm Nights on a Slow Moving Train?	Insufficient evidence
Who was the director of Bazaar?	Insufficient evidence
Who was the director of The Turning Point?	Insufficient evidence
Who was the director of Boots?	Insufficient evidence
Who was the director of Honest?	Insufficient evidence
Who was the director of The Incident?	Insufficient evidence
Who was the director of Those We Love?	Insufficient evidence
Who was the director of The Ghost?	Insufficient evidence
Who was the director of Colony?	Insufficient evidence
Who was the director of Passport?	Insufficient evidence
Who was the director of The Lottery?	Insufficient evidence
Who was the director of The Star?	Insufficient evidence
Who was the director of Desires?	Insufficient evidence
Who was the director of The Verdict?	Insufficient evidence
Who was the director of Panic?	Insufficient evidence
Who was the director of Amy?	Insufficient evidence
Who was the director of Test the Store?	Insufficient evidence
Who was the director of Noise?	Insufficient evidence
Who was the director of A Lover's Return?	Insufficient evidence
Who was the director of California?	Insufficient evidence
Who was the director of Family?	Insufficient evidence
Who was the director of Guru?	Insufficient evidence
Who was the director of The Cool Ones?	Insufficient evidence
Who was the director of The Grand?	Insufficient evidence
Who was the director of Jigsaw?	Insufficient evidence
Who was the director of Così parlò Bellavista?	Insufficient evidence
Who was the director of Desire?	Insufficient evidence
Who was the director of Marte Dam Tak?	Insufficient evidence
Who was the director of Department?	Insufficient evidence
Who was the director of Organ?	Insufficient evidence
Who was the director of Wavelength?	Insufficient evidence
Who was the director of The Spine?	Insufficient evidence
Who was the director of Guru?	Insufficient evidence
Who was the director of How I Spent My Summer Vacation?	Insufficient evidence
Who was the director of The Sidehackers?	Insufficient evidence
Who was the director of Pilgrimage?	Insufficient evidence
Who was the director of Tattoo?	Insufficient evidence
Who was the director of Passenger?	Insufficient evidence
Who was the director of Unexpected?	Insufficient evidence
Who was the director of One Night?	Insufficient evidence
Who was the director of Reno?	Insufficient evidence
Who was the director of Not So Long Ago?	Insufficient evidence
Who was the director of Laptop?	Insufficient evidence
Who was the director of Midnight?	Insufficient evidence
Who was the director of Happy End?	Insufficient evidence
Who was the director of The River?	Insufficient evidence
What is Frederick the capital of?	Insufficient evidence
What is San Bernardo the capital of?	Insufficient evidence
What is Kaberamaido the capital of?	Insufficient evidence
What is Busia the capital of?	Insufficient evidence
What is Minneapolis the capital of?	Insufficient evidence
What is Montana the capital of?	Insufficient evidence
What is Tura the capital of?	Insufficient evidence
What is Totskoye the capital of?	Insufficient evidence
What is Mati the capital of?	Insufficient evidence
What is Winner the capital of?	Insufficient evidence
What is Kingisepp the capital of?	Insufficient evidence
What is Kozan the capital of?	Insufficient evidence
What is Tours the capital of?	Insufficient evidence
What is Syracuse the capital of?	Insufficient evidence
What is Leningradskaya the capital of?	Insufficient evidence
What is Otuzco the capital of?	Insufficient evidence
What is Spas-Demensk the capital of?	Insufficient evidence
What is Houston the capital of?	Insufficient evidence
What is St. George the capital of?	Insufficient evidence
What is Portland the capital of?	Insufficient evidence
What is Manga the capital of?	Insufficient evidence
What is Dallas the capital of?	Insufficient evidence
What is Shibin Al Kawm, Al Minufiyah the capital of?	Insufficient evidence
What is Cambridge the capital of?	Insufficient evidence
What is Madison the capital of?	Insufficient evidence
Who was the screenwriter for Havoc?	Insufficient evidence
Who was the screenwriter for The Temp?	Insufficient evidence
Who was the screenwriter for The Blade?	Insufficient evidence
Who was the screenwriter for The Chairman?	Insufficient evidence
Who was the screenwriter for At the Movies?	Insufficient evidence
Who was the screenwriter for The Bet?	Insufficient evidence
Who was the screenwriter for Home?	Insufficient evidence
Who was the screenwriter for Fears?	Insufficient evidence
Who was the screenwriter for Democracy?	Insufficient evidence
Who was the screenwriter for Diane?	Insufficient evidence
Who was the screenwriter for Buyout?	Insufficient evidence
Who was the screenwriter for Staten Island?	Insufficient evidence
Who was the screenwriter for Numbers?	Insufficient evidence
Who was the screenwriter for Time After Time?	Insufficient evidence
Who was the screenwriter for Seven Songs for Malcolm X?	Insufficient evidence
Who was the screenwriter for Three?	Insufficient evidence
Who was the screenwriter for Death of a Batman?	Insufficient evidence
Who was the screenwriter for A Short Story About Love?	Insufficient evidence
Who was the screenwriter for To Be or Not to Be?	Insufficient evidence
Who was the screenwriter for I Do?	Insufficient evidence
Who was the screenwriter for Conflict?	Insufficient evidence
Who was the screenwriter for The New Country?	Insufficient evidence
Who was the screenwriter for Lifetime Supply?	Insufficient evidence
Who was the screenwriter for Eve?	Insufficient evidence
Who was the screenwriter for The Great Fire?	Insufficient evidence
Who was the screenwriter for ...Y mañana serán mujeres?	Insufficient evidence
Who was the screenwriter for Las Meninas?	Insufficient evidence
Who was the screenwriter for One Son?	Insufficient evidence
Who was the screenwriter for Bad News Bears?	Insufficient evidence
Who was the screenwriter for While the Sun Shines?	Insufficient evidence
Who was the screenwriter for Interference?	Insufficient evidence
Who was the screenwriter for The Miracle?	Insufficient evidence
Who was the screenwriter for Yellow?	Insufficient evidence
Who was the screenwriter for I, Mudd?	Insufficient evidence
Who was the screenwriter for Sundown?	Insufficient evidence
Who was the screenwriter for The Convention?	Insufficient evidence
Who was the screenwriter for Opening Night?	Insufficient evidence
Who was the screenwriter for To Die For?	Insufficient evidence
Who was the screenwriter for Os?	Insufficient evidence
Who was the screenwriter for Survival Island?	Insufficient evidence
Who was the screenwriter for Nada?	Insufficient evidence
Who was the screenwriter for The Super?	Insufficient evidence
Who was the screenwriter for Die Jungfrau auf dem Dach?	Insufficient evidence
Who was the screenwriter for Cocktails?	Insufficient evidence
Who was the screenwriter for The Crossing?	Insufficient evidence
Who was the screenwriter for Cargo?	Insufficient evidence
Who was the screenwriter for Sense and Sensibility?	Insufficient evidence
Who was the screenwriter for Broken Lullaby?	Insufficient evidence
Who was the screenwriter for Josh?	Insufficient evidence
Who was the screenwriter for Second Best Bed?	Insufficient evidence
Who was the screenwriter for Going All the Way?	Insufficient evidence
Who was the screenwriter for Choke?	Insufficient evidence
Who was the screenwriter for Pilot?	Insufficient evidence
Who was the screenwriter for Isolation?	Insufficient evidence
Who was the screenwriter for Help Wanted?	Insufficient evidence
Who was the screenwriter for Exit the Vamp?	Insufficient evidence
Who was the screenwriter for Send Out the Clowns?	Insufficient evidence
Who was the screenwriter for Props?	Insufficient evidence
Who was the screenwriter for The Moving True Story of a Woman Ahead of Her Time?	Insufficient evidence
Who was the screenwriter for Mary's Ankle?	Insufficient evidence
Who was the screenwriter for Are You Now or Have You Ever Been?	Insufficient evidence
Who was the screenwriter for Travelers?	Insufficient evidence
Who was the screenwriter for Teenage Exorcist?	Insufficient evidence
Who was the screenwriter for The Firm?	Insufficient evidence
Who was the screenwriter for We Are Not Alone?	Insufficient evidence
Who was the screenwriter for Home?	Insufficient evidence
Who was the screenwriter for The Ballad of Narayama?	Insufficient evidence
Who was the screenwriter for Training Day?	Insufficient evidence
Who was the screenwriter for Three Modern Women?	Insufficient evidence
Who was the screenwriter for Fighting?	Insufficient evidence
Who was the screenwriter for Escape?	Insufficient evidence
Who was the screenwriter for The Stud?	Insufficient evidence
Who was the screenwriter for Boxes?	Insufficient evidence
Who was the screenwriter for Sea Legs?	Insufficient evidence
Who was the screenwriter for The Sweeney?	Insufficient evidence
Who was the screenwriter for The Stag?	Insufficient evidence
Who was the screenwriter for The Innocent?	Insufficient evidence
Who was the screenwriter for United?	Insufficient evidence
Who was the screenwriter for Donsol?	Insufficient evidence
Who was the screenwriter for The Myth of Fingerprints?	Insufficient evidence
Who was the screenwriter for Ending It?	Insufficient evidence
Who was the screenwriter for Victory and Peace?	Insufficient evidence
Who was the screenwriter for The Collection?	Insufficient evidence
Who was the screenwriter for The Quarterback?	Insufficient evidence
Who was the screenwriter for The Purchase Price?	Insufficient evidence
Who was the screenwriter for Lava Kusha?	Insufficient evidence
Who was the screenwriter for The Man?	Insufficient evidence
Who was the screenwriter for Slam?	Insufficient evidence
Who was the screenwriter for Hoppa högst?	Insufficient evidence
Who was the screenwriter for Wit?	Insufficient evidence
Who was the screenwriter for Hero?	Insufficient evidence
Who was the screenwriter for The Department?	Insufficient evidence
Who was the screenwriter for The Meeting?	Insufficient evidence
Who was the screenwriter for Prime?	Insufficient evidence
Who was the screenwriter for The Command?	Insufficient evidence
Who was the screenwriter for Woman Without a Face?	Insufficient evidence
Who was the screenwriter for The Margin?	Insufficient evidence
Who was the screenwriter for Link?	Insufficient evidence
Who was the screenwriter for Exposed?	Insufficient evidence
Who was the screenwriter for The Box?	Insufficient evidence
Who was the screenwriter for Brutti, sporchi e cattivi?	Insufficient evidence
Who was the screenwriter for To Joy?	Insufficient evidence
Who was the screenwriter for Parlami d'Amore?	Insufficient evidence
Who was the screenwriter for The Second Coming?	Insufficient evidence
Who was the screenwriter for Recreation?	Insufficient evidence
Who was the screenwriter for The Substitute?	Insufficient evidence
Who was the screenwriter for Rangeela?	Insufficient evidence
Who was the screenwriter for U-571?	Insufficient evidence
Who was the screenwriter for The Maker?	Insufficient evidence
